"id","station_code","station_name","latitude","longitude","level"
955,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/HyiupeyROhN","Gaths Mine Hospital",NULL,NULL,4
956,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/j0Sp4T1CCZR","Runyararo Clinic",NULL,NULL,4
957,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/J4lnaGjZpej","Mogenester Mission Hospital",NULL,NULL,4
958,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/Ktj9CxKCM5h","Shonganiso Clinic",NULL,NULL,4
959,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/l3E01g797F0","Zimuto BC Clinic",NULL,NULL,4
960,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/mAVZzsETxl1","4.1 Barracks Camp Hospital",NULL,NULL,4
961,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/O7ozICEgzWS","Ngomahuru Rural Health Centre",NULL,NULL,4
962,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/Oqk09GQNE6K","Gurajena Hospital",NULL,NULL,4
963,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/OwDR7D9U5Iq","Masvingo General Hospital",NULL,NULL,4
964,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/P6v8ImHzR3c","Shumba Clinic",NULL,NULL,4
965,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/PPyDaHmqOoL","Mucheke Clinic",NULL,NULL,4
966,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/qU8ZCeQVNaR","Renco Mine Clinic",NULL,NULL,4
967,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/qWZgejuypcm","Musvovi Clinic",NULL,NULL,4
968,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/RPaFuf61WaI","Zano Clinic",NULL,NULL,4
969,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/RTubzXUovqL","Nyajena Rural Hospital",NULL,NULL,4
970,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/shU0JKeINLz","Bondolfi Rural Hospital",NULL,NULL,4
971,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/sRPZyqImKVc","PSG Renco clinic Mine Clinic",NULL,NULL,4
972,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/swgwGmtq9YH","Guwa Clinic",NULL,NULL,4
973,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/TmpVq0GSnlG","Charumbira Clinic",NULL,NULL,4
974,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/uYEnUHn5H1C","Murinye Clinic",NULL,NULL,4
975,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/v5kcc0wO1Rj","Nyamande Clinic",NULL,NULL,4
976,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/VgXt1sUEhBq","Alvod Clinic",NULL,NULL,4
977,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/VKwux4TM7D1","Mavizhu Clinic",NULL,NULL,4
978,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/vQIAHTp5Tc7","Gokomere Clinic",NULL,NULL,4
979,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/vTuEqoISlEa","Runyararo South West Council Clinic",NULL,NULL,4
980,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/wQ9HjnprvIf","Rujeko Clinic",NULL,NULL,4
981,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/Xr97xbx0yb9","Zimuto Mission Hospital",NULL,NULL,4
982,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/ycRz5OfK66h","Chisase Clinic",NULL,NULL,4
983,"/Z9zOAr1dQ8K/Swcfysry1GK/UrkEr9fULhF/yPQXMrWCQ8C","Mapanzure Clinic",NULL,NULL,4
984,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE","Chiredzi",NULL,NULL,3
985,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/Ah71A5p6U9l","Chambuta Clinic",NULL,NULL,4
986,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/bUgKeujjHs0","Mkwasine Clinic",NULL,NULL,4
987,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/bYajIrtO7BJ","Gudo Clinic",NULL,NULL,4
988,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/c4XotWaksY0","Chizvirizvi Clinic",NULL,NULL,4
989,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/cnqg74tvFv1","Chiredzi Hospital",NULL,NULL,4
990,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/ezd2O5cLGKR","Chikombedzi Hospital",NULL,NULL,4
991,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/fHlFvOJjEZa","Faversham Clinic",NULL,NULL,4
992,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/FZFi6UbvoAK","Gezani Clinic",NULL,NULL,4
993,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/g7P5iJOCBdW","Tsovani Clinic",NULL,NULL,4
994,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/Gve7jwYBtm7","Masivamele SDA Clinic",NULL,NULL,4
995,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/HeZbUZjnuhb","Pahlela Clinic",NULL,NULL,4
996,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/ITtrofNJXsa","Rutandare Clinic",NULL,NULL,4
997,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/jRF48ebIi8o","Dumisa Clinic",NULL,NULL,4
998,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/JSfdVXhCx93","Triangle New Start Centre/New Life Cent ",NULL,NULL,4
999,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/kOc9rm7UnpQ","Chilonga Clinic",NULL,NULL,4
1000,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/kp1ChvzDVdl","Chimbwedziva Clinic",NULL,NULL,4
1001,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/lgDPtblnWoX","Chipiwa Clinic",NULL,NULL,4
1002,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/mAFrIy4VwQg","Chiredzi New Start Centre/New Life Centre",NULL,NULL,4
1003,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/olto9KrCczo","Neromwe Clinic",NULL,NULL,4
1004,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/pjRsLtIEfFO","Turkey Heart Clinic",NULL,NULL,4
1005,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/pnbUOG9jvyE","Malipati Rural Health Centre",NULL,NULL,4
1006,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/ps6ALhKY4N1","Old Boli Clinic",NULL,NULL,4
1007,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/PwO2lU5SrxH","Rusununguko Clinic",NULL,NULL,4
1008,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/q3b5EkPCQLi","St. Joseph Clinic",NULL,NULL,4
1009,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/Q3ugvdCRvpY","Chingele Clinic",NULL,NULL,4
1010,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/qFUR51Ms9q0","Chiredzi New Start Centre/New Life Cent ",NULL,NULL,4
1011,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/qvDZsNpDxFc","Nyangambe Clinic",NULL,NULL,4
1012,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/rBSC8oca3nk","Makambe Clinic",NULL,NULL,4
1013,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/sbkQMAzfGDC","Chikwirire Clinic",NULL,NULL,4
1014,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/swOU5pflWXo","Chiredzi ZSA Clinic ",NULL,NULL,4
1015,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/T5GUOFScrzV","Mahlanguleni Clinic",NULL,NULL,4
1016,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/TWQYlcVIUbh","Davata Clinic",NULL,NULL,4
1017,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/u33AB2pSZpc","Colin Saunders Hospital1",NULL,NULL,4
1018,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/u5Jvb683DTu","Matedzi Clinic",NULL,NULL,4
1019,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/uh35NSt2dAR","Rapanguwana Clinic",NULL,NULL,4
1020,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/UM1EEsLNksq","Hippo Valley Clinic",NULL,NULL,4
1021,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/uQ25d2VfGtd","Porepore Clinic",NULL,NULL,4
1022,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/UxHXfAoScYm","Sango Health Post",NULL,NULL,4
1023,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/V7g1YWWJjww","Chomopani Clinic",NULL,NULL,4
1024,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/waM3lzKr2NR","Colin Saunders Hospital",NULL,NULL,4
1025,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/X2s4IkAsMAk","Crown Range Clinic",NULL,NULL,4
1026,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/YCwmksrQv9l","Muteyo Clinic",NULL,NULL,4
1027,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/YZNLtCPMaHT","Samu Clinic",NULL,NULL,4
1028,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/Z2jeuNuhkJQ","Chitsa Clinic",NULL,NULL,4
1029,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/zEztqtVfvls","Damarakanaka Clinic",NULL,NULL,4
1030,"/Z9zOAr1dQ8K/Swcfysry1GK/XvbYZilN1PE/zxqlLRCxD3M","Gwaseche Clinic ",NULL,NULL,4
1031,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz","Chivi",NULL,NULL,3
1032,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/aGhPTFxnILJ","Davira Clinic",NULL,NULL,4
1033,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/BbcsNsBiQJM","Chivi Rural Hospital",NULL,NULL,4
1034,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/d507u4dhfug","Mhandamabwe Rural Health Centre",NULL,NULL,4
1035,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/d7ci3o1HtZD","Chasiyatende Clinic",NULL,NULL,4
1036,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/hqEu71WoaVR","Chifedza Clinic",NULL,NULL,4
1037,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/HT2y1s8pLHX","Masinire Clinic",NULL,NULL,4
1038,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/IwB4D1rHsl6","Madamombe Rural Health Centre",NULL,NULL,4
1039,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/laeJBf3k7tI","Chivi District Hospital",NULL,NULL,4
1040,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/LnBI34VkdXc","Utete Clinic",NULL,NULL,4
1041,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/n4tZ9FiLuGP","Razi Rural Health Centre",NULL,NULL,4
1042,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/PwTUs91whQ3","Chirongwe Clinic",NULL,NULL,4
1043,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/qlF46STsFVq","Ziviku Clinic",NULL,NULL,4
1044,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/t0FJDGAu6fL","Chidyamakono Clinic",NULL,NULL,4
1045,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/TEsXYdnUcfu","Ngundu Rural Health Centre",NULL,NULL,4
1046,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/TKcNzGxZmGw","Berejena Mission Clinic",NULL,NULL,4
1047,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/tnAAI1FRv9X","Takavarasha Rural Health Centre",NULL,NULL,4
1048,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/uCEsnsec9SL","Chigwikwi Rural Health Centre",NULL,NULL,4
1049,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/ujZ2RN5rk6c","Gororo Clinic",NULL,NULL,4
1050,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/Wvse2gr2oTW","Nyahombe Clinic",NULL,NULL,4
1051,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/x6Odi9BQi29","Varanda Rural Health Centre",NULL,NULL,4
1052,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/XxCEgT27X8h","Madzivadondo Clinic",NULL,NULL,4
1053,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/ZjbT0mVOxhT","Shindi Clinic",NULL,NULL,4
1054,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/ZPy0zZuQJHc","Chivi Mission Clinic",NULL,NULL,4
1055,"/Z9zOAr1dQ8K/Swcfysry1GK/YrreUKmRZTz/zW00y6AUxdv","Bwanya Clinic",NULL,NULL,4
1056,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI","Gutu",NULL,NULL,3
1057,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/AGkV135CYcT","Mazura Clinic",NULL,NULL,4
1058,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/bNtcLJVMOwP","Magombedze Chitsa Rural Health Centre",NULL,NULL,4
1059,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/BqwYIsKviQT","Mutero Rural Health Centre ",NULL,NULL,4
1060,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/BXwx8ekYJ5Z","Cheshuro Clinic",NULL,NULL,4
1061,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/CSJhvKnvviY","Nyazvidzi Clinic",NULL,NULL,4
1062,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/D5ZtSR2xBki","Chipiri Clinic",NULL,NULL,4
1063,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/diROooYxyaE","Zvavahera Clinic",NULL,NULL,4
1064,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/E2KrijxLbKp","Denhere Clinic",NULL,NULL,4
1065,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/gQu3bUzI3bn","Chinyika Rural Health Centre",NULL,NULL,4
1066,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/hhrSCqMznTy","Gutu Rural Clinic",NULL,NULL,4
1067,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/iDHtR8nseVL","Chitsa Rural Health Centre",NULL,NULL,4
1068,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/jXnqxdI0Xk4","Magombedze Clinic",NULL,NULL,4
1069,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/kaYiMIvMi6q","Chimombe Rural Hospital",NULL,NULL,4
1070,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/LaR6odJIgbC","Mutema Clinic",NULL,NULL,4
1071,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/lMPbb0M4NRu","Gutu Mission Hospital",NULL,NULL,4
1072,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/lO6DFAvjICL","Chitando Rural Health Centre",NULL,NULL,4
1073,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/onzEz7OrfEc","Matizha Clinic",NULL,NULL,4
1074,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/oPm3qJ83j76","Guni Clinic",NULL,NULL,4
1075,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/oqJB2RrFjGD","Chiwore Clinic",NULL,NULL,4
1076,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/rAsVeklMvZ9","Mutero Mission Clinic",NULL,NULL,4
1079,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/TIc3xF352lD","Muchekayaora Clinic",NULL,NULL,4
1080,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/tJksCYMUYHm","Mushaviri Clinic",NULL,NULL,4
1081,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/TzcYG8P3r5t","Serima Mission Hospital",NULL,NULL,4
1082,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/vJvZoHHCXoL","Nemashakwe Clinic",NULL,NULL,4
1083,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/VYPAMdNSEQf","Devure Mission Clinic",NULL,NULL,4
1084,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/whCKffBHhqi","Soti Source Clinic",NULL,NULL,4
1085,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/WXuXiKIOPTi","Mataruse Clinic",NULL,NULL,4
1086,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/xaCB2mHuw5r","Mukaro Mission Clinic",NULL,NULL,4
1087,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/xclPYKg6TTi","Munyikwa Rural Health Centre",NULL,NULL,4
1088,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/ys2RKCMd2KW","Majarada Rural Health Centre",NULL,NULL,4
1089,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/zDO70UxzQ52","Chepiri Clinic",NULL,NULL,4
1090,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/zlK0QVfBy4S","Zinhata Clinic",NULL,NULL,4
1091,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/zwiSn9vDwc6","Matomuse clinic",NULL,NULL,4
1092,"/Z9zOAr1dQ8K/WJLP1MSmiS7","Harare",NULL,NULL,2
1093,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ","Chitungwiza",NULL,NULL,3
1094,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/cswicu2amtm","Seke South Clinic",NULL,NULL,4
1095,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/dgPACqSJZIT","Zengeza Clinic Council Clinic",NULL,NULL,4
1096,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/Ev5Zpi0xxRx","Chitungwiza General Hospital",NULL,NULL,4
1097,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/iapmQ1i1Z6B","Chitungwiza Central Hospital 045]",NULL,NULL,4
1098,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/oSAzHWDLSzY","Zengeza 3 Clinic",NULL,NULL,4
1099,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/xjDifmwK0wG","Seke North Clinic",NULL,NULL,4
1100,"/Z9zOAr1dQ8K/WJLP1MSmiS7/f0hCCPTK8WJ/z5w07xHWxPG","St. Marys Clinic",NULL,NULL,4
1101,"/Z9zOAr1dQ8K/WJLP1MSmiS7/vpP5EC4QmhK","Harare",NULL,NULL,3
1102,"/Z9zOAr1dQ8K/WJLP1MSmiS7/vpP5EC4QmhK/JoPZPhpHoo1","West End Hospital ",NULL,NULL,4
59,"/Z9zOAr1dQ8K/kUS61oPWPF9/E6B1ltaZQm3/XDYoiA4av89","Dulibadzimu Satelite Clinic",NULL,NULL,4
554,"/Z9zOAr1dQ8K/ngqYrheLIDD/MMEL64OWUht/arab3YkysoL","Mavhiza Clinic",NULL,NULL,4
1077,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/RxO8k3zae2W","Tirizi Clinic",NULL,NULL,4
1078,"/Z9zOAr1dQ8K/Swcfysry1GK/YXXZ4CkOzvI/TBPY2CXSDF6","Dambara Clinic",NULL,NULL,4
